Position,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZ
Standing,0.3064735,0.07239217,2.871459,0.3313251,0.4055979,2.917992,0.3537558,0.7278473,2.951686,0.4236539,0.8476887,3.036909,0.2950521,0.5766218,2.797832,0.4646671,0.3612062,2.765012,0.6181192,0.2274607,2.896129,0.6586934,0.2037569,2.979016,0.5715568,0.5494258,3.121497,0.5270898,0.3266556,2.848836,0.6016247,0.1637205,3.009993,0.6665636,0.1882694,3.024081,0.2647001,0.09237207,2.77482,0.3246462,-0.3386725,2.672069,0.3333955,-0.7312445,2.548393,0.3791029,-0.8019789,2.45375,0.3394711,0.05034838,2.886818,0.2196773,-0.3551138,2.959728,0.164911,-0.7680867,2.975361,0.1959332,-0.8530292,2.955183,0.3485186,0.6487739,2.945655,0.6748521,0.193021,2.994927,0.6758733,0.2006236,2.967495,0.6806827,0.17769,3.042632,0.6606976,0.1909889,2.99194
Standing,0.2998592,0.07273914,2.887356,0.3243511,0.4067151,2.937023,0.3468409,0.7300094,2.973618,0.4407796,0.8313439,3.05784,0.2848839,0.574226,2.822816,0.4342978,0.3728074,2.763597,0.5758743,0.2622574,2.923188,0.6163447,0.2385756,3.006144,0.5646484,0.5516239,3.143429,0.711967,0.3613387,2.885199,0.9191583,0.1040341,2.798054,0.9840699,0.1285935,2.812088,0.2549188,0.09197066,2.79521,0.3083211,-0.3407507,2.698768,0.3177525,-0.7178667,2.565057,0.3772563,-0.798472,2.454124,0.3356681,0.05126196,2.898716,0.2044456,-0.3607698,2.932084,0.1614561,-0.7686203,2.979445,0.2400023,-0.8060858,2.865268,0.3415489,0.6506455,2.966903,0.6326794,0.2277136,3.022027,0.6339255,0.2351543,2.994556,0.9968481,0.1182161,2.831003,0.9751566,0.1317777,2.780786
Standing,0.2913034,0.07791583,2.904407,0.3147772,0.4096497,2.955582,0.3362075,0.7306392,2.993808,0.4111699,0.8409104,3.093912,0.2781178,0.5761867,2.842588,0.4199544,0.3680028,2.789795,0.5598307,0.26706,2.956313,0.6003048,0.2433804,3.039269,0.5540351,0.55229,3.163621,0.706953,0.3640565,2.907298,0.9195846,0.109003,2.828435,0.9844929,0.1335601,2.842472,0.246906,0.09544851,2.807321,0.2843338,-0.3402843,2.721793,0.2983913,-0.7125477,2.584333,0.3601243,-0.7918089,2.464382,0.3275852,0.05837822,2.920807,0.1978757,-0.3547722,2.950801,0.1594634,-0.7689577,2.983904,0.1944722,-0.8537565,2.95475,0.331186,0.6518552,2.98667,0.6167212,0.2325096,3.055136,0.6180725,0.2399376,3.027645,0.997306,0.1231688,2.861375,0.9756596,0.1367115,2.811142
Standing,0.2760746,0.07600912,2.940336,0.303099,0.4091662,2.985137,0.3277926,0.731478,3.017251,0.4101635,0.8432418,3.098914,0.2697664,0.5742223,2.862566,0.4013583,0.3582456,2.816618,0.5386532,0.2751723,2.993603,0.5791323,0.2514945,3.07656,0.5456297,0.5531703,3.187063,0.7007668,0.3683444,2.929604,0.9165838,0.1154958,2.852834,0.98149,0.1400508,2.866873,0.2299707,0.09367075,2.859875,0.2730061,-0.3353637,2.732764,0.2668369,-0.7294036,2.622285,0.3078613,-0.7988281,2.5,0.3162718,0.05665115,2.939432,0.1977442,-0.3566228,2.983518,0.1929069,-0.6793247,2.958777,0.2716931,-0.7185101,2.845586,0.3219832,0.6523753,3.011612,0.5956501,0.2406039,3.09241,0.597132,0.2480051,3.064894,0.9943424,0.1296388,2.885763,0.9727463,0.1431542,2.835513
Standing,0.2688839,0.07687402,2.949963,0.2958176,0.4098691,2.997271,0.3208684,0.7321979,3.031618,0.3994924,0.8458436,3.115829,0.2636329,0.5703458,2.881695,0.3896725,0.3506195,2.839128,0.3888769,0.06059258,2.813319,0.3727072,0.03315347,2.814075,0.5387171,0.5539147,3.201431,0.6981551,0.3677472,2.947813,0.9170617,0.1148415,2.883116,0.9819648,0.1393949,2.897159,0.2228648,0.0917341,2.870108,0.246395,-0.3405764,2.752041,0.2298793,-0.7347221,2.659466,0.2522167,-0.8023053,2.560501,0.307698,0.06025439,2.94915,0.1927038,-0.3546113,2.990319,0.1879709,-0.6770977,2.96007,0.2664143,-0.7160357,2.846244,0.3149197,0.6530676,3.025464,0.3963089,-0.018693,2.87634,0.4035894,-0.01662518,2.8585,0.9948503,0.1289909,2.916036,0.9732969,0.1425154,2.865771
Standing,0.270377,0.07724598,2.971596,0.2928558,0.4084523,3.014346,0.3141069,0.7294182,3.045483,0.3918308,0.8442482,3.127161,0.2548513,0.5695866,2.897646,0.3782885,0.3484329,2.854463,0.398795,0.07124969,2.841159,0.3613406,0.03555381,2.828266,0.5319666,0.551167,3.215291,0.692426,0.3662414,2.961437,0.912441,0.1143987,2.896448,0.9773435,0.1389515,2.910492,0.2229206,0.08926281,2.889326,0.2351254,-0.3424332,2.765275,0.1859904,-0.745943,2.706396,0.2049746,-0.814187,2.606652,0.310592,0.06353667,2.972563,0.1823845,-0.3490272,3.006897,0.1700514,-0.6706416,2.965952,0.2483119,-0.7094948,2.851525,0.3090979,0.6506109,3.040008,0.3582795,-0.008797634,2.836195,0.4055415,-0.009403667,2.858809,0.9902601,0.1285513,2.929358,0.9687462,0.1420802,2.879079
Standing,0.2649375,0.04726333,2.991668,0.285879,0.395594,3.030935,0.3053566,0.7272409,3.059793,0.3797073,0.8427066,3.146345,0.2410922,0.5655432,2.91523,0.3671946,0.3463203,2.869399,0.3753484,0.07513948,2.863616,0.3619016,0.03672548,2.853391,0.5232333,0.549021,3.229598,0.6858821,0.3649572,2.976655,0.9051744,0.1170411,2.917448,0.9700761,0.1415926,2.931494,0.2104737,0.06168927,2.921356,0.2071355,-0.3686709,2.791586,0.1381612,-0.7487448,2.755301,0.1512975,-0.8235254,2.662501,0.3109578,0.02898869,2.983537,0.1653559,-0.3753115,3.02727,0.1517116,-0.6962731,2.981295,0.2095211,-0.8099399,2.964193,0.3008812,0.6461041,3.054662,0.3600411,-0.008541074,2.851845,0.4095981,0.02959137,2.850143,0.9830412,0.1311858,2.950345,0.9615893,0.1447056,2.900046
Standing,0.2575317,0.03054973,3.029861,0.277835,0.384909,3.057244,0.2981477,0.7252423,3.073043,0.366511,0.8404198,3.170026,0.2312867,0.5638309,2.927844,0.4246131,0.3825477,2.93765,0.4654667,0.06004632,2.921638,0.3711882,0.03784475,2.897952,0.516037,0.547051,3.242846,0.6778365,0.3664922,2.986744,0.9002609,0.1176505,2.918832,0.9651812,0.1422088,2.932883,0.2037051,0.05047357,2.95571,0.1826279,-0.3782232,2.821043,0.08874033,-0.7574489,2.813947,0.1240702,-0.8374807,2.805919,0.3048561,0.01068072,3.019665,0.1631157,-0.3907295,3.078411,0.2300815,-0.6801103,2.939135,0.2047107,-0.7963817,2.954423,0.2932518,0.6421406,3.071069,0.3681668,-0.01384735,2.906528,0.3996202,-0.004109596,2.898778,0.9781644,0.1317996,2.951728,0.9567357,0.1453163,2.901421
Standing,0.2525517,0.02703827,3.042119,0.2702645,0.3818792,3.072419,0.2867846,0.725107,3.089876,0.3654828,0.8382656,3.17267,0.219784,0.5616646,2.938857,0.4238502,0.3830455,2.937651,0.3519927,0.04954603,2.919102,0.2842359,0.0118416,2.898161,0.5046966,0.546946,3.259681,0.6650196,0.367977,3.001504,0.8870252,0.1195782,2.929701,0.9519644,0.1441427,2.943758,0.1985337,0.04640341,2.970634,0.1567358,-0.3831694,2.847898,0.0572538,-0.7586824,2.888239,0.1004737,-0.840448,2.85766,0.2994521,0.006967997,3.032142,0.2554544,-0.4239835,3.047637,0.1726231,-0.7318352,2.982313,0.1898055,-0.8192068,2.969751,0.2828462,0.6408998,3.087929,0.2383086,-0.07222477,2.840034,0.3640125,-0.02338716,2.934143,0.9650048,0.1337275,2.962584,0.9436488,0.1472362,2.912254
Standing,0.2510693,0.02369194,3.058024,0.2639911,0.3788933,3.085385,0.2749908,0.7227776,3.100959,0.355725,0.8345734,3.182337,0.2033623,0.5618408,2.950381,0.4024896,0.3911345,2.926595,0.3367678,0.05640763,2.909545,0.2642741,0.01304549,2.919185,0.4929314,0.544642,3.270766,0.6524301,0.3658587,3.01198,0.8736176,0.1176349,2.939931,0.9385757,0.142206,2.953994,0.190576,0.04063316,3.000669,0.1312764,-0.379141,2.876957,0.02677876,-0.7554948,2.956671,0.08356404,-0.8303928,2.917969,0.3014478,0.00533812,3.038847,0.2526093,-0.4222493,3.071115,0.1464757,-0.7667564,3.011869,0.2007639,-0.8421413,2.967335,0.2726269,0.6383466,3.099401,0.2085031,-0.06889584,2.845381,0.3479602,-0.005623715,2.929769,0.9516727,0.1317991,2.972803,0.9303889,0.1453182,2.922449
Standing,0.2457136,0.017434,3.082278,0.25641,0.3730485,3.10201,0.2664593,0.7179669,3.110418,0.3542991,0.8240029,3.190554,0.1833817,0.5608655,2.963055,0.3863155,0.4011625,2.918711,0.3193205,0.06672958,2.900359,0.2431176,0.020362,2.937306,0.4844191,0.5398593,3.28022,0.6437279,0.3613755,3.021182,0.8648754,0.1132769,2.948661,0.9298518,0.1378548,2.96273,0.1839871,0.03522927,3.021137,0.11182,-0.3751781,2.923853,0.05032913,-0.7513508,3.017274,0.03407256,-0.8381822,2.948407,0.3004984,-0.0001946911,3.059999,0.2475162,-0.4302147,3.07438,0.1480176,-0.7670717,3.013982,0.2017076,-0.8430454,2.973136,0.2641802,0.6332335,3.110556,0.1863971,-0.06152092,2.864279,0.3068098,-0.009076534,2.945583,0.9429876,0.1274653,2.981525,0.9217533,0.1410063,2.931154
Standing,0.2376512,0.01528739,3.097166,0.247015,0.3699578,3.116131,0.2557454,0.7142769,3.122058,0.3460695,0.8188685,3.197906,0.1704568,0.5606062,2.970488,0.3610468,0.4015885,2.902261,0.2681895,0.07331564,2.889621,0.1803136,0.02691374,2.923841,0.4737293,0.5361984,3.291859,0.6329076,0.3578255,3.032739,0.8539628,0.1097862,2.960075,0.9189574,0.1343707,2.974151,0.1749656,0.03017747,3.044077,0.08978606,-0.3876877,2.966592,-0.04815371,-0.7541403,3.075903,-0.06507842,-0.8428437,3.014499,0.293485,-0.000577484,3.070167,0.2390793,-0.4160419,3.088116,0.15292,-0.7656119,3.018841,0.1997714,-0.8454737,2.973723,0.2537361,0.6296386,3.122993,0.1421717,-0.05449963,2.874759,0.2236381,-0.01076047,2.938715,0.9321423,0.1239955,2.99293,0.9109706,0.1375546,2.942539
Standing,0.2222803,0.01420884,3.108667,0.2302375,0.3659194,3.129938,0.2368528,0.706874,3.138265,0.3309248,0.8085874,3.207721,0.1479511,0.5597101,2.983379,0.3382753,0.4039784,2.904959,0.2561229,0.07300179,2.890713,0.1668132,0.03153133,2.938885,0.4548822,0.5288415,3.308064,0.6140366,0.3505906,3.04892,0.8351233,0.1025912,2.976133,0.9001368,0.1271824,2.990216,0.1622734,0.02961925,3.054812,0.08267926,-0.3845647,2.992691,-0.07094719,-0.7549572,3.134531,-0.08957994,-0.8438211,3.074657,0.2767152,-0.00178224,3.080921,0.2350909,-0.413356,3.088619,0.1562071,-0.7657596,3.021129,0.1984966,-0.8478383,2.974317,0.2354159,0.623107,3.138621,0.1369404,-0.05269693,2.895485,0.2119456,0.01695669,2.947111,0.9134023,0.1168358,3.00897,0.8923333,0.1304307,2.958545
Standing,0.2098459,0.01123067,3.119852,0.2207075,0.362179,3.139446,0.2300761,0.7029546,3.145793,0.3112563,0.8135254,3.226281,0.1319173,0.5603666,2.991053,0.2824245,0.3895539,2.861869,0.1702656,0.0848864,2.874064,0.1192782,0.04910781,2.943835,0.4481202,0.5249445,3.315588,0.6072578,0.346775,3.056482,0.8284066,0.09876268,2.983611,0.8934377,0.1233605,2.997699,0.1488887,0.02667133,3.068249,0.06682155,-0.400765,3.069722,-0.08749261,-0.7444287,3.189279,-0.100629,-0.8362879,3.141162,0.2653045,-0.004593303,3.090023,0.2269763,-0.4143289,3.089858,0.1579587,-0.7666391,3.022913,0.1994138,-0.8492444,2.977552,0.2279728,0.6191787,3.146661,0.1017171,0.007366074,2.92338,0.1652126,0.06310632,2.928722,0.9067335,0.1130289,3.016443,0.8857032,0.1266428,2.966006
Standing,0.201546,0.009243291,3.130909,0.2110915,0.3581113,3.154357,0.2194347,0.6965077,3.164788,0.2957973,0.8124087,3.235135,0.10597,0.5641744,3.007391,0.2336342,0.3894568,2.857609,0.1279075,0.08624196,2.875874,0.09006766,0.04403645,2.954501,0.4374954,0.5185452,3.334574,0.5966743,0.3404358,3.075448,0.817862,0.09247321,3.002555,0.88291,0.1170772,3.01665,0.1408134,0.02491504,3.079337,0.05434387,-0.4003252,3.090607,-0.09309668,-0.7729434,3.23806,-0.1196412,-0.8618648,3.19068,0.2570836,-0.006690608,3.100769,0.220744,-0.4171299,3.093644,0.1582203,-0.7674531,3.024373,0.2015505,-0.8491919,2.979278,0.2175447,0.6133384,3.164632,0.07196134,0.00129418,2.936762,0.123613,0.0654279,2.93747,0.8962604,0.1067713,3.035377,0.8753,0.1204174,2.984918
Standing,0.1814014,0.01058614,3.153157,0.1890442,0.351308,3.178978,0.1948171,0.6807712,3.192298,0.2851642,0.8013844,3.243855,0.08542638,0.5615601,3.027013,0.201859,0.3697725,2.890538,0.1208426,0.03890568,2.883786,0.06819008,-0.007881701,2.973023,0.4129295,0.502892,3.362072,0.5722235,0.3248878,3.102922,0.7935088,0.07701551,3.03001,0.858575,0.1016263,3.044114,0.1247933,0.02475538,3.094291,0.0148134,-0.3909879,3.128948,-0.08529355,-0.7861089,3.30057,-0.117981,-0.869397,3.233692,0.2327835,-0.003395296,3.131829,0.2089512,-0.4136974,3.099761,0.1593079,-0.7656112,3.030022,0.1996317,-0.8477525,2.975785,0.1936152,0.5999281,3.191388,0.05286162,-0.04325786,2.958692,0.07413303,0.03211214,2.9531,0.8720343,0.09138015,3.062807,0.8512129,0.1051015,3.012304
Standing,0.1765289,0.008526124,3.164535,0.1848911,0.3483638,3.188445,0.1919349,0.6780154,3.199056,0.2681252,0.7976059,3.25753,0.08576845,0.5611125,3.038628,0.08837723,0.3660198,2.858879,0.2424417,0.391423,3.038769,0.2607698,0.3835196,3.125356,0.4100505,0.5001536,3.368825,0.5693582,0.3221717,3.109669,0.7906574,0.07431708,3.036751,0.8557234,0.09892778,3.050856,0.1221688,0.02393368,3.096242,0.01328391,-0.3916798,3.13277,-0.08296528,-0.7864057,3.304832,-0.1045055,-0.8754194,3.247975,0.2263325,-0.007470422,3.159296,0.2043245,-0.4149382,3.103813,0.1603946,-0.7648067,3.033422,0.1994959,-0.8468608,2.975652,0.1903827,0.5970206,3.198868,0.291901,0.3933735,3.173557,0.2429855,0.4215785,3.08425,0.8691985,0.08869229,3.069543,0.8490255,0.1030237,3.017532
Standing,0.1706664,0.01064477,3.173851,0.1782289,0.3465559,3.19623,0.1838766,0.6722979,3.206046,0.2600752,0.7958747,3.262297,0.08516895,0.5551,3.049832,0.0106334,0.3629155,2.883953,0.2184422,0.4654813,2.962207,0.2596051,0.5048846,3.020155,0.4020106,0.4944615,3.375811,0.5613578,0.3165151,3.116648,0.7826919,0.06868969,3.043723,0.8477584,0.09330063,3.05783,0.1173947,0.02440371,3.097863,0.009013104,-0.3900492,3.140312,-0.08162814,-0.786937,3.304771,-0.1042013,-0.8757,3.247834,0.2209142,-0.002999576,3.174341,0.201046,-0.414643,3.107319,0.1602159,-0.7642462,3.033572,0.1997697,-0.846291,2.976671,0.1827158,0.5923165,3.206043,0.3048564,0.5236064,3.035121,0.2379367,0.5199408,3.001637,0.8612671,0.08308636,3.076507,0.8405089,0.09684797,3.025985
Standing,0.1622943,0.009004665,3.188471,0.1691761,0.3437204,3.208911,0.1751537,0.6689029,3.215939,0.2503439,0.7963299,3.271563,0.07542323,0.5533078,3.072842,-0.01579968,0.37453,2.900088,0.2026293,0.4599051,2.971796,0.2393175,0.5092126,3.017291,0.393305,0.4910912,3.385703,0.5526946,0.3131727,3.126538,0.7740666,0.06536981,3.053608,0.8391334,0.08998059,3.067717,0.1026976,0.02061352,3.117159,0.0007088888,-0.3973382,3.149693,-0.08013885,-0.7863356,3.306367,-0.003515825,-0.8243942,3.186565,0.2176178,-0.003198606,3.180488,0.1985007,-0.4108973,3.109154,0.160799,-0.7626455,3.035076,0.19865,-0.8450435,2.976124,0.1738197,0.5889636,3.216672,0.2822584,0.509689,3.026878,0.2230698,0.530006,3.0072,0.8526807,0.07977936,3.086384,0.8319718,0.09355733,3.035849
Standing,0.1534251,0.0159971,3.202804,0.1616081,0.3455387,3.219321,0.1683464,0.667002,3.223683,0.2498711,0.7913226,3.275795,0.0596934,0.5534419,3.093856,-0.04853847,0.3789467,2.927292,0.1741667,0.4690325,2.981976,0.1991605,0.4997426,3.012209,0.3865112,0.4892075,3.393449,0.5459338,0.3113071,3.134282,0.7673353,0.06351865,3.061349,0.8323919,0.08812537,3.075457,0.09223177,0.02803793,3.134756,-0.01488593,-0.3891456,3.164881,-0.08301134,-0.7896603,3.312425,-0.009153053,-0.8276129,3.19005,0.2109265,0.002945591,3.189877,0.1981514,-0.4077389,3.112057,0.1661731,-0.7541794,3.040533,0.2369416,-0.7917892,2.918286,0.166881,0.5878966,3.224978,0.2527005,0.5283738,3.031459,0.1842555,0.5017817,3.027818,0.8459693,0.07793159,3.094116,0.8252987,0.09171884,3.04357
Standing,0.1460455,0.0175443,3.21157,0.1548215,0.3453279,3.226633,0.1625412,0.6648898,3.228965,0.2409493,0.7895288,3.283171,0.05237703,0.5505809,3.100075,-0.08095334,0.3856487,2.943305,0.1506387,0.4693145,2.973168,0.1918011,0.5073609,3.005873,0.3807187,0.487109,3.398731,0.5401696,0.3092246,3.139562,0.7615959,0.06144908,3.066626,0.8266528,0.08605576,3.080736,0.08577384,0.02926296,3.142185,-0.02610201,-0.3866985,3.172099,-0.09216835,-0.7747606,3.313531,-0.01859522,-0.8130299,3.190843,0.2027741,0.005082488,3.199486,0.1971192,-0.4070002,3.113982,0.1668538,-0.7535074,3.040554,0.2372203,-0.7912729,2.918031,0.1608052,0.5862311,3.230793,0.2207908,0.5329183,3.033384,0.1712932,0.5223845,2.990462,0.8402544,0.07586994,3.099388,0.8196148,0.0896672,3.048833
Standing,0.1372427,0.01990076,3.221171,0.1466331,0.3457707,3.235842,0.1551215,0.663139,3.237338,0.2293361,0.7909901,3.296626,0.03244909,0.5516101,3.122696,-0.1136931,0.3877828,2.977974,0.1264566,0.4585339,2.964937,0.1623441,0.4959373,2.999982,0.3733134,0.4853762,3.407105,0.5328,0.3075099,3.147935,0.7542584,0.05974858,3.074996,0.8193155,0.08435509,3.089107,0.07854328,0.03175363,3.145751,-0.03856475,-0.3796821,3.190371,-0.09663258,-0.7676036,3.322654,-0.02638488,-0.805613,3.196927,0.1919178,0.007256733,3.218234,0.193332,-0.4065173,3.120516,0.1668211,-0.7537501,3.040711,0.2338128,-0.7911499,2.915172,0.1531618,0.5850313,3.239429,0.2009548,0.4984894,3.024417,0.1556296,0.5210925,2.985286,0.8329496,0.07417617,3.107751,0.8123515,0.08798199,3.057184
Standing,0.1281221,0.0264948,3.234119,0.1390576,0.3473084,3.245069,0.1484406,0.6607472,3.244004,0.2240793,0.7910699,3.30263,0.01749628,0.5511801,3.132431,-0.1498955,0.3849881,3.021062,0.08817512,0.451667,2.967469,0.1165893,0.4759599,2.990258,0.3666464,0.483001,3.413771,0.5909199,0.2635874,3.264075,0.78878,0.05880175,3.349978,0.8538021,0.0833929,3.364103,0.07117029,0.03720783,3.149806,-0.04345722,-0.3742938,3.197296,-0.09890328,-0.7660996,3.326777,-0.03015794,-0.804299,3.199928,0.1819185,0.01476552,3.241293,0.1844101,-0.4048698,3.129685,0.1662049,-0.7541165,3.041585,0.2316774,-0.7916769,2.914929,0.1463339,0.5835707,3.246631,0.1612116,0.4948055,3.001619,0.1182523,0.4710122,2.938812,0.8675535,0.07324543,3.382715,0.8471119,0.08708239,3.332107
Standing,0.1215832,0.02823552,3.239699,0.1306913,0.348098,3.25499,0.1388833,0.6592182,3.258079,0.2194603,0.7911934,3.307335,0.002465593,0.5515962,3.146724,-0.1797441,0.3845538,3.050801,0.06418336,0.4463713,2.975529,0.08845689,0.4612616,2.979625,0.2874812,0.4894882,3.391135,0.5377346,0.2851842,3.265752,0.3815025,0.003733718,3.362681,0.381441,-0.09049608,3.367133,0.06237233,0.03952442,3.155979,-0.04680285,-0.3728929,3.205711,-0.1029456,-0.762283,3.330003,-0.03132857,-0.8003349,3.205269,0.178096,0.0159004,3.244054,0.1735954,-0.4061046,3.138528,0.1649738,-0.7544171,3.042901,0.233288,-0.7917791,2.91837,0.136974,0.5827155,3.259739,0.1292561,0.4750163,2.988282,0.08257324,0.4554439,2.930176,0.394082,-0.1535661,3.378465,0.4099243,-0.1071111,3.310368
Standing,0.1047438,0.02690249,3.250875,0.1194624,0.3448303,3.265946,0.1322284,0.6543404,3.268201,0.213543,0.7867992,3.312037,-0.0144018,0.5499821,3.164613,-0.2059024,0.388121,3.088748,-0.01931095,0.4237918,2.997494,0.0357927,0.4352942,2.965311,0.2869638,0.4833527,3.39115,0.3159417,0.1626334,3.405946,0.3756964,-0.08027074,3.381279,0.4084706,-0.1147925,3.362779,0.0411856,0.03897816,3.170596,-0.05306363,-0.3780351,3.215708,-0.1029449,-0.7627482,3.334872,-0.0367,-0.8005397,3.205849,0.1656754,0.01427948,3.250649,0.1660342,-0.4098947,3.144831,0.1617464,-0.7562332,3.045103,0.2247329,-0.7933118,2.916286,0.1292711,0.5781995,3.270079,0.08507016,0.4478562,2.960576,0.02410797,0.4209976,2.92515,0.4190139,-0.1397356,3.357054,0.4245877,-0.1087095,3.3074
Standing,0.09774666,0.0267067,3.256708,0.1102078,0.3415571,3.274597,0.1211819,0.6468312,3.279776,0.1981426,0.7841346,3.326472,-0.02936539,0.5434614,3.183924,-0.2290864,0.381275,3.135257,-0.03671172,0.3949449,2.962842,-0.01045932,0.4030123,2.948685,0.2834983,0.4823575,3.392795,0.3149675,0.1628001,3.406375,0.3845234,-0.07765417,3.390337,0.4256143,-0.1066196,3.360979,0.03348324,0.03901027,3.176402,-0.05911778,-0.3774585,3.225258,-0.1028973,-0.7623786,3.338094,-0.0413189,-0.7991087,3.205343,0.1597475,0.01384548,3.255716,0.1613942,-0.4092296,3.150769,0.1601936,-0.7567067,3.046147,0.2185356,-0.7927089,2.913604,0.1186044,0.5718319,3.280938,0.03349819,0.4060348,2.936982,-0.02594684,0.3888248,2.905067,0.4444698,-0.1305504,3.34184,0.4389734,-0.09438417,3.306455
Standing,0.08463237,0.02104557,3.263808,0.09734529,0.3341677,3.283779,0.1095001,0.6384021,3.290364,0.1877606,0.78047,3.334663,-0.04623663,0.5299081,3.19486,-0.2445316,0.376544,3.141741,-0.07772638,0.3585656,2.943365,-0.05764109,0.3624114,2.938553,0.2729272,0.4624769,3.393068,0.3125571,0.1635235,3.408519,0.3932376,-0.07337913,3.395412,0.4344516,-0.1027395,3.363637,0.01775776,0.03256107,3.184605,-0.06546038,-0.3857104,3.233438,-0.1037268,-0.7674532,3.34418,-0.04481296,-0.803673,3.209544,0.1491999,0.009011658,3.261468,0.1592458,-0.4090082,3.15388,0.1586621,-0.756602,3.047385,0.2143526,-0.7921393,2.912945,0.106559,0.5635794,3.291239,-0.01862668,0.3603786,2.926869,-0.07616556,0.3507563,2.902,0.4512369,-0.1388368,3.358336,0.4457844,-0.08622288,3.306333
Standing,0.07019386,0.01555112,3.275095,0.08422165,0.3301272,3.295587,0.09752239,0.635866,3.302618,0.1737466,0.7792302,3.347769,-0.06364223,0.519626,3.212715,-0.2721362,0.3772489,3.182897,-0.1532719,0.3158472,2.959013,-0.120318,0.3114948,2.92168,0.2660271,0.450725,3.397299,0.3075952,0.164612,3.413907,0.4008207,-0.06756842,3.401046,0.44363,-0.1004387,3.357085,0.002935321,0.02726113,3.196442,-0.07375768,-0.3912671,3.248743,-0.1033169,-0.7691038,3.35019,-0.04851192,-0.8049021,3.213004,0.1357206,0.003526459,3.271882,0.1556228,-0.4088001,3.158787,0.156255,-0.7589064,3.049961,0.207876,-0.7940049,2.912975,0.09431144,0.5606605,3.303377,-0.1044802,0.3011528,2.896152,-0.1426137,0.2908032,2.8764,0.4630145,-0.1275952,3.344329,0.4522781,-0.08766586,3.301909
Standing,0.05765518,0.01147915,3.284697,0.07060116,0.3262259,3.308265,0.08287114,0.6323422,3.318687,0.1572047,0.7717819,3.358078,-0.08181226,0.5116085,3.232096,-0.2878444,0.3657813,3.203392,-0.1895911,0.2838282,2.975947,-0.1745937,0.2618542,2.916624,0.2613469,0.4465072,3.399366,0.3051977,0.1665893,3.421258,0.4053113,-0.06253403,3.399883,0.4463271,-0.09381515,3.353966,-0.01189287,0.02228897,3.208003,-0.08167364,-0.3970428,3.261374,-0.1015863,-0.7707256,3.360766,-0.05207556,-0.8055859,3.220459,0.1255161,0.0003194062,3.279685,0.1498813,-0.408839,3.166091,0.154558,-0.7547021,3.05632,0.2009332,-0.7889227,2.916197,0.07990257,0.557017,3.318573,-0.1873491,0.234859,2.8749,-0.2000081,0.2583151,2.887555,0.4674488,-0.1206105,3.336827,0.4549658,-0.09002291,3.297637
Standing,0.04659327,0.008330907,3.296487,0.05520514,0.3228264,3.322941,0.06279385,0.6288092,3.336096,0.1380598,0.7674363,3.371424,-0.1072327,0.5094438,3.255485,-0.2886826,0.3336323,3.245673,-0.2458661,0.2474284,3.002729,-0.2419626,0.218184,2.932204,0.2412948,0.4410141,3.408349,0.3034537,0.166699,3.424994,0.406458,-0.06097135,3.400094,0.44385,-0.0947851,3.355521,-0.02399747,0.01828816,3.222537,-0.09236352,-0.4009589,3.276691,-0.1021781,-0.7735079,3.366503,-0.05616001,-0.8075138,3.224244,0.1159225,-0.001942906,3.288814,0.1436076,-0.411118,3.172842,0.1542957,-0.7553647,3.057199,0.1971775,-0.7887416,2.91512,0.06101493,0.5535045,3.33532,-0.2457822,0.1932636,2.899784,-0.2697009,0.2244571,2.919909,0.4628848,-0.1286475,3.355125,0.4471956,-0.08475889,3.304852
